,trawl_id,female_catch,male_catch,fall_catch,spring_catch,juvenile_catch,adult_catch,year,season,total_catch,stratum,station,lon,lat,temperature_b,depth,sediment
4370,200592.73,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9160,73,-70.323833,41.4555,21.7,19,sd
4371,200592.74,NA,NA,1,NA,NA,1,2005,FALL,1,9150,74,-70.111167,41.5035,17.5,10,sd
4372,200592.75,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9170,75,-69.995333,41.3915,17.5,9,sd
4373,200592.76,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9180,76,-70.0025,41.4255,18.4,12,sd
4374,200592.77,NA,2,2,NA,NA,2,2005,FALL,2,9170,77,-70.01,41.455333,16.3,11,sd
4375,200592.78,NA,NA,1,NA,NA,1,2005,FALL,1,9160,78,-70.122833,41.558167,20.3,12,sd
4376,200592.79,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9150,79,-70.1385,41.6115,19.6,9,sd
4377,200592.8,NA,1,1,NA,NA,1,2005,FALL,1,9260,8,-70.314333,41.755833,12.6,14,sd
4378,200592.8,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9150,80,-70.103667,41.619833,18.3,9,sd
4379,200592.81,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9150,81,-70.045333,41.63,19.1,8,sd
4380,200592.82,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9160,82,-70.251833,41.441667,21.3,14,sd
4381,200592.83,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9150,83,-70.300167,41.4065,20.9,11,sd
4382,200592.84,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9160,84,-70.118333,41.388667,20.3,14,sd
4383,200592.85,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9150,85,-70.151167,41.316667,21.9,10,sd
4384,200592.86,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9160,86,-70.119333,41.360333,20.5,15,sd
4385,200592.89,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9200,89,-69.878167,41.791667,7.5,34,sd
4386,200592.9,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9260,9,-70.261167,41.791,9,18,sd
4387,200592.9,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9170,90,-69.929833,41.825167,11.5,12,sd
4388,200592.92,NA,1,1,NA,NA,1,2005,FALL,1,9180,92,-70.057667,41.224333,19.2,15,sd
4389,200592.93,1,NA,1,NA,NA,1,2005,FALL,1,9190,93,-70.099,41.212833,19.1,24,sd
4390,200592.94,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9180,94,-70.1725,41.222667,19,17,sd
4391,200592.95,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9170,95,-70.307333,41.288833,18.8,10,sd
4392,200592.96,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9110,96,-70.501,41.311167,18.9,9,sd
4393,200592.97,NA,NA,NA,NA,NA,NA,2005,FALL,NA,9130,97,-70.578333,41.309,17.4,20,sd
4394,200691.1,1,1,NA,2,NA,2,2006,SPRING,2,9260,1,-70.475,41.809167,9.1,14,gr-sd
4395,200691.1,NA,2,NA,2,2,NA,2006,SPRING,2,9140,10,-70.899167,41.329333,9.1,30,sd
4396,200691.1,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9150,100,-70.310333,41.408833,13.4,9,sd
4397,200691.11,2,2,NA,6,NA,6,2006,SPRING,6,9130,11,-70.989167,41.351167,9.5,27,sd
4398,200691.12,NA,1,NA,1,1,NA,2006,SPRING,1,9110,12,-71.0695,41.5015,10.2,9,sd
4399,200691.13,2,2,NA,4,2,2,2006,SPRING,4,9130,13,-70.956833,41.478167,9.9,21,sd-cl/st
4400,200691.14,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,14,-70.475333,41.459833,9.9,16,gr-sd
4401,200691.15,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,15,-70.308333,41.4565,9.6,20,sd
4402,200691.16,1,1,NA,2,1,1,2006,SPRING,2,9150,16,-70.359833,41.471333,9.6,9,sd
4403,200691.17,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,17,-70.418,41.501167,9.9,14,sd
4404,200691.18,2,NA,NA,2,2,NA,2006,SPRING,2,9160,18,-70.364333,41.56,9.8,14,sd
4405,200691.19,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9150,19,-70.345167,41.581833,10.4,8,sd
4406,200691.2,NA,1,NA,1,NA,1,2006,SPRING,1,9250,2,-70.358333,41.744,10.7,9,sd
4407,200691.2,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,20,-70.560333,41.511833,10.5,15,sd
4408,200691.21,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9120,21,-70.768833,41.584833,11.2,14,sd
4409,200691.22,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9110,22,-70.815833,41.607333,11.8,9,sd
4410,200691.23,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9120,23,-70.821333,41.532,10.7,16,sd-cl/st
4411,200691.24,NA,2,NA,2,1,1,2006,SPRING,2,9120,24,-70.813333,41.486667,10.6,14,sd-cl/st
4412,200691.25,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9120,25,-70.725833,41.587,10.7,13,sd/st/cl
4413,200691.26,NA,3,NA,3,1,2,2006,SPRING,3,9270,26,-70.356833,41.814833,8.1,25,cl-st/sd
4414,200691.27,1,7,NA,8,1,7,2006,SPRING,8,9280,27,-70.433,41.9195,7.9,37,sd/st/cl
4415,200691.28,NA,5,NA,5,NA,5,2006,SPRING,5,9280,28,-70.296333,41.901667,7.6,34,sd-cl/st
4416,200691.29,NA,3,NA,3,NA,3,2006,SPRING,3,9260,29,-70.191333,41.801833,9.5,15,sd
4417,200691.3,1,3,NA,4,NA,4,2006,SPRING,4,9260,3,-70.476333,41.825833,9,18,gr-sd
4418,200691.3,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9250,30,-70.111167,41.827333,10.9,9,sd
4419,200691.31,2,NA,NA,2,NA,2,2006,SPRING,2,9290,31,-70.452167,41.968667,7.3,40,sd
4420,200691.32,NA,2,NA,2,NA,2,2006,SPRING,2,9290,32,-70.3395,41.952667,6.8,41,sd-cl/st
4421,200691.33,NA,1,NA,1,NA,1,2006,SPRING,1,9280,33,-70.343667,41.914833,7,37,sd-cl/st
4422,200691.34,1,NA,NA,1,1,NA,2006,SPRING,1,9270,34,-70.281833,41.8545,7.1,27,cl-st/sd
4423,200691.35,4,1,NA,5,1,4,2006,SPRING,5,9280,35,-70.242,41.871667,6.8,30,sd/st/cl
4424,200691.36,2,4,NA,6,NA,6,2006,SPRING,6,9250,36,-70.164833,41.838667,9,9,cl-st/sd
4425,200691.37,18,26,NA,44,30,14,2006,SPRING,44,9250,37,-70.63,42.044,9.6,9,br
4426,200691.38,1,NA,NA,1,NA,1,2006,SPRING,1,9290,38,-70.513983,42.061733,6.8,42,sd
4427,200691.39,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9290,39,-70.45,42.081167,6.4,53,cl-st/sd
4428,200691.4,2,7,NA,9,2,7,2006,SPRING,9,9270,4,-70.472333,41.860833,8.4,23,sd
4429,200691.4,17,26,NA,43,17,26,2006,SPRING,43,9260,40,-70.68,42.144333,9.5,17,sd
4430,200691.41,11,14,NA,25,3,22,2006,SPRING,25,9330,41,-70.801833,42.312167,9.2,22,sd
4431,200691.42,29,35,NA,64,31,33,2006,SPRING,64,9310,42,-70.851833,42.279833,9.3,9,sd
4432,200691.43,22,21,NA,43,19,24,2006,SPRING,43,9320,43,-70.855667,42.285667,9.3,12,sd
4433,200691.44,17,17,NA,34,9,25,2006,SPRING,34,9320,44,-70.9445,42.413333,8.7,12,gr-sd
4434,200691.45,16,15,NA,31,7,24,2006,SPRING,31,9330,45,-70.874333,42.448333,8.2,25,sd
4435,200691.46,7,2,NA,9,NA,9,2006,SPRING,9,9340,46,-70.834167,42.438833,7.3,36,sd
4436,200691.47,NA,1,NA,1,NA,1,2006,SPRING,1,9350,47,-70.741,42.473333,6.7,54,sd
4437,200691.48,3,4,NA,7,NA,7,2006,SPRING,7,9350,48,-70.700667,42.3275,7.2,41,cl-st/sd
4438,200691.49,2,2,NA,4,NA,4,2006,SPRING,4,9350,49,-70.696833,42.381,6.2,52,sd/st/cl
4439,200691.5,2,4,NA,6,1,5,2006,SPRING,6,9280,5,-70.390667,41.872167,7.4,31,sd/st/cl
4440,200691.5,NA,2,NA,2,NA,2,2006,SPRING,2,9360,50,-70.644667,42.495333,5.7,71,sd/st/cl
4441,200691.51,10,3,NA,13,2,11,2006,SPRING,13,9340,51,-70.733667,42.545833,6.8,35,br
4442,200691.52,9,6,NA,15,1,14,2006,SPRING,15,9350,52,-70.5835,42.587667,6.8,52,sd
4443,200691.53,27,17,NA,44,10,34,2006,SPRING,44,9350,53,-70.562333,42.689167,6.8,49,sd
4444,200691.54,6,12,NA,20,2,18,2006,SPRING,20,9360,54,-70.598167,42.728333,6.7,64,sd
4445,200691.55,1,7,NA,8,1,7,2006,SPRING,8,9340,55,-70.686333,42.713333,6.8,31,sd
4446,200691.56,7,11,NA,19,4,15,2006,SPRING,19,9310,56,-70.702167,42.681,7.3,10,sd
4447,200691.57,4,10,NA,15,2,13,2006,SPRING,15,9320,57,-70.721167,42.706667,7.2,18,sd
4448,200691.58,5,4,NA,10,4,6,2006,SPRING,10,9310,58,-70.7375,42.6985,7.3,9,sd
4449,200691.59,3,5,NA,8,NA,8,2006,SPRING,8,9330,59,-70.717333,42.716833,6.8,27,sd
4450,200691.6,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9110,6,-70.7475,41.657167,12.3,7,sd
4451,200691.6,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9300,60,-70.300833,42.106333,6.3,62,cl-st/sd
4452,200691.61,NA,1,NA,1,NA,1,2006,SPRING,1,9210,61,-70.226,42.11,6.2,62,sd
4453,200691.62,NA,1,NA,1,NA,1,2006,SPRING,1,9210,62,-70.211833,42.100833,6.5,63,sd
4454,200691.63,NA,3,NA,3,NA,3,2006,SPRING,3,9270,63,-70.1365,41.938167,10.2,24,sd-cl/st
4455,200691.64,1,4,NA,5,NA,5,2006,SPRING,5,9260,64,-70.123333,41.942333,11.1,19,cl-st/sd
4456,200691.65,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9290,65,-70.2445,42.008833,6.9,44,sd-cl/st
4457,200691.66,NA,1,NA,1,NA,1,2006,SPRING,1,9300,66,-70.274167,42.0585,6.6,59,cl-st/sd
4458,200691.67,1,NA,NA,1,NA,1,2006,SPRING,1,9200,67,-70.0195,42.054667,7.2,34,sd
4459,200691.68,5,2,NA,8,2,6,2006,SPRING,8,9170,68,-70.016167,42.008833,9.8,11,sd
4460,200691.69,NA,2,NA,2,NA,2,2006,SPRING,2,9200,69,-70.170833,42.100167,7.7,32,sd
4461,200691.7,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9130,7,-70.716833,41.4655,11.2,21,gr-sd
4462,200691.7,1,1,NA,2,1,1,2006,SPRING,2,9170,70,-69.948167,41.875,10.1,9,sd
4463,200691.71,1,3,NA,5,2,3,2006,SPRING,5,9180,71,-69.919333,41.7945,9.9,13,sd
4464,200691.72,1,NA,NA,1,NA,1,2006,SPRING,1,9180,72,-69.895833,41.717333,9.6,16,sd
4465,200691.73,1,2,NA,4,NA,4,2006,SPRING,4,9190,73,-69.8795,41.678,9.3,23,sd
4466,200691.74,2,1,NA,3,3,NA,2006,SPRING,3,9160,74,-70.030333,41.503,10.7,17,sd
4467,200691.75,NA,1,NA,1,1,NA,2006,SPRING,1,9160,75,-70.068333,41.4585,10.6,16,sd
4468,200691.76,NA,1,NA,1,NA,1,2006,SPRING,1,9180,76,-70.001667,41.44,9.6,20,sd
4469,200691.77,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9150,77,-70.078333,41.5575,10.1,9,sd
4470,200691.78,NA,1,NA,1,1,NA,2006,SPRING,1,9150,78,-70.051333,41.589333,12.4,8,sd
4471,200691.79,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,79,-70.183333,41.560333,12.1,15,sd
4472,200691.8,1,NA,NA,1,1,NA,2006,SPRING,1,9120,8,-70.855167,41.418167,10,18,sd
4473,200691.8,NA,1,NA,1,1,NA,2006,SPRING,1,9150,80,-70.208,41.540667,12,9,sd
4474,200691.81,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,81,-70.2285,41.543,12.1,11,sd
4475,200691.82,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9170,82,-69.991,41.375167,11.3,9,sd
4476,200691.83,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9180,83,-70.075133,41.2179,12.3,14,sd
4477,200691.84,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9170,84,-70.133,41.239333,12.1,8,sd
4478,200691.85,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9180,85,-70.182333,41.2133,12,15,sd
4479,200691.86,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9190,86,-70.269167,41.2405,11.5,21,sd
4480,200691.87,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9170,87,-70.32745,41.285483,11.5,10,sd
4481,200691.88,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9110,88,-70.4835,41.317,11,9,sd
4482,200691.89,NA,3,NA,3,2,1,2006,SPRING,3,9110,89,-70.577833,41.345,11.5,6,sd
4483,200691.9,2,1,NA,4,2,2,2006,SPRING,4,9140,9,-70.929667,41.359333,9.2,32,sd
4484,200691.9,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9130,90,-70.6045,41.307667,9.5,21,sd
4485,200691.91,NA,3,NA,3,1,2,2006,SPRING,3,9120,91,-70.705333,41.329667,10.6,14,sd
4486,200691.92,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9120,92,-70.764167,41.2795,10,15,sd
4487,200691.93,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9130,93,-70.7675,41.257333,9.3,24,sd
4488,200691.94,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,94,-70.164667,41.454333,12.3,12,sd
4489,200691.95,NA,1,NA,1,NA,1,2006,SPRING,1,9150,95,-70.206333,41.33,13.3,9,sd
4490,200691.96,1,2,NA,3,1,2,2006,SPRING,3,9150,96,-70.2835,41.352167,12.8,8,sd
4491,200691.97,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9150,97,-70.1675,41.3145,13.5,8,sd
4492,200691.98,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9160,98,-70.094667,41.332667,12.8,15,sd
4493,200691.99,NA,NA,NA,NA,NA,NA,2006,SPRING,NA,9150,99,-70.047,41.331833,13.6,10,sd
4494,200692.1,NA,1,1,NA,NA,1,2006,FALL,1,9270,1,-70.415333,41.7805,10.9,22,sd
4495,200692.1,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9130,100,-70.974797,41.472997,18.4,20,sd
4496,200692.11,NA,2,2,NA,2,NA,2006,FALL,2,9280,11,-70.478833,41.939833,9.9,34,sd
4497,200692.12,1,2,3,NA,NA,3,2006,FALL,3,9280,12,-70.504,41.964,9.9,36,sd
4498,200692.13,2,1,3,NA,3,NA,2006,FALL,3,9290,13,-70.509833,42.0225,9,41,gr-sd
4499,200692.14,45,42,87,NA,46,41,2006,FALL,87,9310,14,-70.863667,42.289167,17.3,9,sd
4500,200692.15,40,42,82,NA,40,42,2006,FALL,82,9320,15,-70.8615,42.291833,17.1,11,sd
4501,200692.16,18,11,29,NA,7,22,2006,FALL,29,9330,16,-70.8065,42.312667,12.5,22,sd
4502,200692.17,NA,1,1,NA,NA,1,2006,FALL,1,9350,17,-70.7034,42.37245,7.9,55,sd/st/cl
4503,200692.18,2,5,7,NA,1,6,2006,FALL,7,9340,18,-70.822122,42.391658,10.1,35,cl-st/sd
4504,200692.19,14,9,23,NA,2,21,2006,FALL,23,9330,19,-70.87,42.452833,10.9,25,sd
4505,200692.2,NA,1,1,NA,NA,1,2006,FALL,1,9260,2,-70.351167,41.7695,11.3,18,sd
4506,200692.2,41,41,82,NA,46,36,2006,FALL,82,9310,20,-70.916033,42.453033,17,8,sd
4507,200692.21,24,16,40,NA,18,22,2006,FALL,40,9320,21,-70.933345,42.410013,18.7,12,gr-sd
4508,200692.22,NA,1,1,NA,NA,1,2006,FALL,1,9350,22,-70.735333,42.470667,8,53,sd
4509,200692.23,NA,6,6,NA,NA,6,2006,FALL,6,9360,23,-70.6195,42.4985,7.9,76,sd-cl/st
4510,200692.24,2,2,4,NA,NA,4,2006,FALL,4,9350,24,-70.6685,42.530667,8.1,55,sd
4511,200692.25,2,4,6,NA,1,5,2006,FALL,6,9350,25,-70.572167,42.594167,8.5,52,sd
4512,200692.26,3,2,5,NA,NA,5,2006,FALL,5,9360,26,-70.574833,42.719833,7.4,69,sd-cl/st
4513,200692.28,4,3,7,NA,2,5,2006,FALL,7,9340,28,-70.658333,42.708667,10.2,30,sd
4514,200692.29,14,11,26,NA,7,19,2006,FALL,26,9310,29,-70.706235,42.681477,17.2,9,sd
4515,200692.3,1,NA,1,NA,NA,1,2006,FALL,1,9260,3,-70.264657,41.791998,12,16,sd
4516,200692.3,6,5,12,NA,1,11,2006,FALL,12,9320,30,-70.736167,42.719833,13.5,19,sd
4517,200692.31,2,2,4,NA,NA,4,2006,FALL,4,9330,31,-70.748343,42.745093,11.6,25,sd
4518,200692.32,3,4,7,NA,1,6,2006,FALL,7,9330,32,-70.7655,42.768333,12.2,25,sd
4519,200692.34,1,NA,1,NA,NA,1,2006,FALL,1,9300,34,-70.399395,42.110217,7.6,64,cl-st/sd
4520,200692.35,NA,2,2,NA,NA,2,2006,FALL,2,9300,35,-70.394833,42.080167,8.2,59,cl-st/sd
4521,200692.36,1,1,2,NA,NA,2,2006,FALL,2,9290,36,-70.439537,41.959922,9.4,41,cl-st/sd
4522,200692.37,NA,1,1,NA,NA,1,2006,FALL,1,9280,37,-70.325,41.898,10.8,35,sd-cl/st
4523,200692.38,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9280,38,-70.268833,41.868167,12,30,sd/st/cl
4524,200692.39,1,1,2,NA,NA,2,2006,FALL,2,9270,39,-70.197833,41.871667,13.8,24,cl-st/sd
4525,200692.4,1,1,2,NA,NA,2,2006,FALL,2,9270,4,-70.331667,41.839167,9.6,25,cl-st/sd
4526,200692.4,NA,1,1,NA,NA,1,2006,FALL,1,9260,40,-70.136,41.892167,16.2,12,cl-st/sd
4527,200692.41,NA,1,1,NA,NA,1,2006,FALL,1,9250,41,-70.100333,41.923,16.4,9,sd
4528,200692.42,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9280,42,-70.236667,41.9395,10.8,33,sd-cl/st
4529,200692.43,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9290,43,-70.293,41.986833,9.6,42,sd-cl/st
4530,200692.44,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9290,44,-70.324333,42.02,8.5,50,sd-cl/st
4531,200692.45,NA,NA,1,NA,NA,1,2006,FALL,1,9270,45,-70.1565,41.987833,11.1,29,sd-cl/st
4532,200692.46,NA,1,1,NA,NA,1,2006,FALL,1,9210,46,-70.231833,42.116833,8.1,63,sd
4533,200692.47,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9170,47,-70.119167,42.0795,17,10,sd
4534,200692.48,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9210,48,-70.032833,42.083833,9.2,43,gr-sd
4535,200692.49,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9200,49,-70.017333,42.054167,9.3,35,sd
4536,200692.5,NA,1,1,NA,NA,1,2006,FALL,1,9270,5,-70.397833,41.810833,10.3,22,cl-st/sd
4537,200692.5,9,19,59,NA,10,49,2006,FALL,59,9170,50,-69.957333,41.907333,16.3,11,sd
4538,200692.51,1,NA,1,NA,NA,1,2006,FALL,1,9190,51,-69.915833,41.8335,14.4,22,sd
4539,200692.53,1,NA,2,NA,1,1,2006,FALL,2,9180,53,-69.895,41.7255,14.4,17,sd
4540,200692.54,3,NA,3,NA,NA,3,2006,FALL,3,9180,54,-69.914667,41.647667,15.3,14,sd
4541,200692.55,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9170,55,-70.009833,41.455667,16.5,11,sd
4542,200692.56,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9180,56,-70.0255,41.426167,16.9,13,sd
4543,200692.57,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9170,57,-69.989667,41.392333,16.7,9,sd
4544,200692.58,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,58,-70.107167,41.508167,17.3,9,sd
4545,200692.59,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,59,-70.108167,41.541667,18.1,11,sd
4546,200692.6,2,4,6,NA,3,3,2006,FALL,6,9250,6,-70.5185,41.815167,16.3,8,sd
4547,200692.6,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,60,-70.117667,41.567,18.6,12,sd
4548,200692.61,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,61,-70.258667,41.5855,19.7,8,sd
4549,200692.62,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,62,-70.301593,41.556322,19.8,12,sd
4550,200692.63,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,63,-70.369167,41.582833,20.1,9,sd
4551,200692.64,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,64,-70.41968,41.499188,19.7,13,sd
4552,200692.65,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,65,-70.384333,41.487,20.1,9,sd
4553,200692.66,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,66,-70.4775,41.4655,19.7,17,gr-sd
4554,200692.67,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,67,-70.466167,41.437,19.7,14,sd
4555,200692.68,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,68,-70.529,41.42842,20,7,sd
4556,200692.69,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,69,-70.184167,41.617333,19.8,9,sd
4557,200692.7,5,8,13,NA,2,11,2006,FALL,13,9250,7,-70.508268,41.840072,16.2,10,sd
4558,200692.7,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,70,-70.338,41.525667,20.1,8,sd
4559,200692.71,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,71,-70.23,41.506667,19.7,17,sd
4560,200692.72,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,72,-70.274,41.4785,19.6,9,sd
4561,200692.73,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,73,-70.279,41.4425,19.7,15,sd
4562,200692.74,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,74,-70.189,41.392333,19.3,8,sd
4563,200692.75,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,75,-70.044333,41.359,18.6,15,sd
4564,200692.76,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9150,76,-70.128167,41.318667,19.1,9,sd
4565,200692.77,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9190,77,-70.098,41.212833,17.2,23,sd
4566,200692.78,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9180,78,-70.0715,41.218833,17.4,15,sd
4567,200692.79,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9180,79,-70.258167,41.263333,17.6,15,sd
4568,200692.8,2,5,7,NA,2,5,2006,FALL,7,9260,8,-70.492,41.834833,15.6,17,sd
4569,200692.8,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9170,80,-70.326667,41.284833,18.6,10,sd
4570,200692.81,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9110,81,-70.409,41.2735,18.4,10,sd
4571,200692.82,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,82,-70.8185,41.305833,17.6,16,sd
4572,200692.83,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,83,-70.602667,41.326768,17.5,15,sd
4573,200692.84,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9130,84,-70.678545,41.308703,17,21,sd
4574,200692.85,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9130,85,-70.768333,41.2565,16.6,23,sd
4575,200692.86,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9140,86,-70.766833,41.222,16,28,sd
4576,200692.87,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,87,-70.564,41.511667,19.4,16,sd
4577,200692.88,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9160,88,-70.597167,41.527,19.4,18,sd
4578,200692.89,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,89,-70.726833,41.590667,19.3,13,sd/st/cl
4579,200692.9,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9250,9,-70.060167,41.809,16.6,9,sd
4580,200692.9,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9110,90,-70.7055,41.661333,19.3,8,sd
4581,200692.91,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9110,91,-70.734167,41.636833,19.4,9,sd
4582,200692.92,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,92,-70.788333,41.556833,19.1,15,sd-cl/st
4583,200692.93,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,93,-70.8165,41.5415,19,14,sd-cl/st
4584,200692.94,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,94,-70.813,41.486333,18.6,14,sd-cl/st
4585,200692.95,NA,1,1,NA,NA,1,2006,FALL,1,9110,95,-70.756833,41.4205,18.6,10,gr-sd
4586,200692.96,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9130,96,-70.828,41.396333,15.8,26,sd
4587,200692.97,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9140,97,-70.879243,41.39585,16.9,33,sd
4588,200692.98,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9130,98,-71.016333,41.382833,17.4,22,sd
4589,200692.99,NA,NA,NA,NA,NA,NA,2006,FALL,NA,9120,99,-71.061167,41.490167,18.8,12,sd
4590,200791.1,NA,1,NA,1,1,NA,2007,SPRING,1,9260,1,-70.477833,41.812333,9.7,16,gr-sd
4591,200791.1,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9270,10,-70.3105,41.8455,5.5,28,cl-st/sd
4592,200791.1,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9160,100,-70.324,41.455333,12.8,20,sd
4593,200791.101,NA,1,NA,1,1,NA,2007,SPRING,1,9160,101,-70.470333,41.437,13.2,15,sd
4594,200791.11,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9260,11,-70.223667,41.816333,9.6,16,sd
4595,200791.12,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9250,12,-70.164833,41.832667,10.6,9,cl-st/sd
4596,200791.13,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9250,13,-70.049,41.818,11.6,9,sd
4597,200791.14,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9280,14,-70.5415,42.099167,4.3,32,sd
4598,200791.15,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9290,15,-70.5085,42.107167,4.3,45,sd
4599,200791.16,1,2,NA,3,1,2,2007,SPRING,3,9250,16,-70.685167,42.144,7.7,9,sd
4600,200791.17,NA,NA,NA,NA,NA,NA,2007,SPRING,NA,9320,17,-70.7435,42.237,8.7,14,br
4601,200791.18,1,4,NA,5,2,3,2007,SPRING,5,9310,18,-70.853667,42.280167,7.8,10,sd
4602,200791.19,NA,1,NA,1,NA,1,2007,SPRING,1,9320,19,-70.846167,42.300333,5.7,17,sd
